id_reserva;id_unidade;id_tipo_quarto;id_cliente;id_canal;data_checkin;data_checkout;qtd_diarias;num_hospedes;avaliacao_hospede;status_reserva;forma_pagamento
1223;6;4;289;;2024-05-05;2024-05-07;2;3;7.0;confirmada;Cartão de Crédito
1224;9;5;55;2.0;2024-07-24;2024-07-25;1;3;8.0;confirmada;Cartão de Débito
1225;12;3;281;4.0;2023-12-29;2024-01-05;7;2;8.0;confirmada;PIX
1226;6;1;46;3.0;2023-06-15;2023-06-16;1;1;9.0;confirmada;Cartão de Crédito
1227;3;4;97;2.0;2024-09-08;2024-09-11;3;1;4.0;confirmada;Transferência
1228;1;3;286;2.0;2023-11-13;2023-11-19;6;1;7.0;confirmada;Cartão de Crédito
1229;1;4;250;3.0;2023-08-27;2023-08-30;3;4;7.0;cancelada;Cartão de Débito
1230;3;3;113;1.0;2024-01-22;2024-01-23;1;1;;confirmada;Cartão de Crédito
1231;4;1;150;1.0;2024-02-08;2024-02-09;1;1;8.0;confirmada;Dinheiro
1232;10;1;260;2.0;2024-07-13;2024-07-20;7;2;6.0;confirmada;Dinheiro
1233;7;4;253;3.0;2023-09-06;2023-09-07;1;3;8.0;confirmada;Cartão de Crédito
1234;10;1;138;1.0;2024-09-27;2024-10-01;4;1;;confirmada;Transferência
1235;7;3;10;1.0;2023-12-12;2023-12-14;2;2;6.0;confirmada;Dinheiro
1236;12;3;186;2.0;2023-07-04;2023-07-06;2;1;10.0;cancelada;PIX
1237;9;3;198;4.0;2024-11-24;2024-11-28;4;1;8.0;confirmada;PIX
1238;10;1;243;4.0;2023-01-22;2023-01-27;5;1;8.0;confirmada;Cartão de Crédito
1239;12;2;227;3.0;2024-05-19;2024-05-25;6;2;7.0;confirmada;Dinheiro
1240;10;4;261;2.0;2024-01-08;2024-01-12;4;3;7.0;cancelada;Transferência
1241;10;1;82;2.0;2023-02-18;2023-02-21;3;1;6.0;confirmada;Dinheiro
1242;2;1;104;2.0;2024-02-20;2024-02-22;2;1;8.0;confirmada;Cartão de Crédito
1243;3;3;127;1.0;2024-09-10;2024-09-13;3;3;2.0;confirmada;Dinheiro
1244;12;2;253;4.0;2024-03-24;2024-03-31;7;1;6.0;confirmada;PIX
1245;8;2;201;4.0;2023-06-10;2023-06-13;3;2;6.0;confirmada;Cartão de Débito
1246;6;2;186;1.0;2024-10-03;2024-10-07;4;2;7.0;confirmada;Transferência
1247;11;1;129;2.0;2023-02-22;2023-02-23;1;2;6.0;confirmada;Cartão de Crédito
1248;11;2;72;2.0;2024-09-23;2024-09-25;2;2;;confirmada;PIX
1249;11;2;164;4.0;2024-05-05;2024-05-12;7;1;6.0;confirmada;Cartão de Débito
1250;1;2;100;1.0;2024-07-14;2024-07-15;1;2;10.0;confirmada;PIX
1251;5;1;240;1.0;2024-06-15;2024-06-17;2;1;2.0;confirmada;Cartão de Crédito
1252;5;3;269;2.0;2024-05-03;2024-05-06;3;3;3.0;confirmada;Cartão de Débito
1253;9;4;82;1.0;2023-03-15;2023-03-20;5;4;10.0;cancelada;Cartão de Débito
1254;1;4;161;;2024-09-17;2024-09-21;4;2;9.0;confirmada;PIX
1255;5;1;299;4.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Cartão de Crédito
1256;10;4;24;3.0;2024-05-22;2024-05-25;3;1;10.0;confirmada;Cartão de Débito
1257;9;3;3;4.0;2024-06-04;2024-06-06;2;1;10.0;confirmada;Dinheiro
1258;8;2;203;4.0;2024-02-08;2024-02-14;6;2;10.0;confirmada;Transferência
1259;1;3;119;1.0;2023-06-29;2023-07-05;6;3;10.0;confirmada;Transferência
1260;3;1;263;4.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Dinheiro
1261;6;2;149;1.0;2024-09-13;2024-09-15;2;2;9.0;confirmada;Cartão de Débito
1262;11;4;105;1.0;2023-04-12;2023-04-14;2;3;9.0;confirmada;Transferência
1263;9;3;47;2.0;2024-09-05;2024-09-09;4;1;6.0;cancelada;Dinheiro
1264;7;3;176;2.0;2023-02-08;2023-02-11;3;1;7.0;concluída;Dinheiro
1265;8;3;146;3.0;2024-11-07;2024-11-09;2;2;6.0;confirmada;Cartão de Crédito
1266;4;3;27;4.0;2024-06-15;2024-06-22;7;1;9.0;confirmada;Dinheiro
1267;5;4;90;1.0;2024-12-01;2024-12-02;1;4;2.0;no-show;Cartão de Débito
1268;1;5;258;1.0;2024-06-19;2024-06-23;4;4;7.0;confirmada;Cartão de Crédito
1269;12;3;177;1.0;2023-03-24;2023-03-27;3;1;6.0;confirmada;PIX
1270;3;1;118;2.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Cartão de Crédito
1271;2;1;276;3.0;2024-04-01;2024-04-04;3;1;7.0;cancelada;Cartão de Crédito
1272;3;1;254;2.0;2023-06-21;2023-06-24;3;2;4.0;confirmada;Dinheiro
1273;10;3;187;2.0;2024-02-12;2024-02-18;6;2;8.0;confirmada;Transferência
1274;4;2;44;1.0;2023-08-29;2023-09-04;6;1;;cancelada;PIX
1275;1;3;247;2.0;2024-09-30;2024-10-04;4;3;8.0;confirmada;Cartão de Crédito
1276;5;1;170;1.0;2024-10-18;2024-10-21;3;1;3.0;cancelada;Dinheiro
1277;6;3;124;2.0;2024-10-17;2024-10-23;6;1;10.0;cancelada;PIX
1278;10;2;127;4.0;2024-01-17;2024-01-24;7;1;7.0;confirmada;Transferência
1279;2;2;50;1.0;2024-09-23;2024-09-26;3;1;9.0;confirmada;Dinheiro
1280;10;4;87;2.0;2024-06-03;2024-06-04;1;4;;cancelada;Cartão de Crédito
1281;7;2;89;4.0;2023-03-30;2023-04-06;7;1;9.0;confirmada;Cartão de Débito
1282;2;2;121;1.0;2024-03-21;2024-03-25;4;1;9.0;confirmada;Transferência
1283;4;3;40;1.0;2023-10-06;2023-10-07;1;1;9.0;confirmada;Transferência
1284;7;2;277;2.0;2023-06-03;2023-06-06;3;2;8.0;confirmada;Transferência
1285;10;4;67;2.0;2024-03-02;2024-03-09;7;2;;confirmada;Cartão de Crédito
1286;2;1;88;2.0;2023-04-02;2023-04-06;4;1;;confirmada;PIX
1287;1;3;86;1.0;2023-09-17;2023-09-21;4;1;7.0;concluída;Cartão de Crédito
1288;10;2;150;4.0;2024-04-26;2024-04-30;4;2;8.0;confirmada;Cartão de Débito
1289;7;3;270;1.0;2023-01-04;2023-01-09;5;3;7.0;no-show;Cartão de Crédito
1290;6;5;276;1.0;2024-01-15;2024-01-18;3;3;6.0;concluída;Cartão de Débito
1291;6;3;245;4.0;2024-11-12;2024-11-15;3;1;7.0;no-show;Dinheiro
1292;7;3;85;4.0;2023-04-01;2023-04-06;5;2;;confirmada;Transferência
1293;1;1;26;2.0;2023-02-02;2023-02-04;2;1;9.0;confirmada;PIX
1294;10;3;118;1.0;2023-04-15;2023-04-16;1;3;8.0;confirmada;Transferência
1295;9;3;257;2.0;2024-02-28;2024-03-02;3;3;7.0;confirmada;Cartão de Crédito
1296;7;2;40;4.0;2024-03-01;2024-03-02;1;1;6.0;confirmada;Dinheiro
1297;3;1;97;4.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Dinheiro
1298;12;1;196;2.0;2023-10-04;2023-10-08;4;1;8.0;confirmada;Transferência
1299;10;2;154;2.0;2023-08-03;2023-08-06;3;1;6.0;confirmada;Dinheiro
1300;3;2;56;2.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Cartão de Débito
1301;3;1;81;3.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Cartão de Débito
1302;8;4;254;2.0;2023-03-18;2023-03-24;6;4;9.0;confirmada;Transferência
1303;9;5;151;2.0;2023-10-10;2023-10-11;1;4;9.0;no-show;PIX
1304;3;1;79;3.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Cartão de Crédito
1305;8;4;246;2.0;2024-05-05;2024-05-10;5;2;;concluída;Transferência
1306;9;3;111;1.0;2023-07-25;2023-07-27;2;1;;confirmada;Cartão de Crédito
1307;10;2;258;2.0;2023-07-28;2023-08-03;6;1;7.0;confirmada;Cartão de Crédito
1308;5;2;204;2.0;2024-06-15;2024-06-17;2;2;2.0;confirmada;Cartão de Débito
1309;3;2;120;1.0;2023-07-15;2023-07-17;2;2;1.0;confirmada;C. Crédito
1310;6;4;82;1.0;2024-09-23;2024-09-24;1;1;8.0;concluída;Transferência
1311;3;2;171;4.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Cartão de Crédito
1312;2;5;68;2.0;2024-09-12;2024-09-18;6;1;;confirmada;PIX
1313;12;1;93;3.0;2024-09-28;2024-10-02;4;1;7.0;confirmada;Cartão de Crédito
1314;5;1;288;4.0;2024-06-15;2024-06-17;2;2;1.0;confirmada;Cartão de Débito
1315;8;1;7;2.0;2024-02-13;2024-02-18;5;2;9.0;confirmada;Cartão de Débito
1316;3;2;194;3.0;2023-11-02;2023-11-05;3;1;3.0;cancelada;Cartão de Débito
1317;9;1;58;1.0;2024-08-06;2024-08-08;2;2;10.0;confirmada;PIX
1318;9;3;52;2.0;2024-01-01;2024-01-04;3;2;8.0;cancelada;Cartão de Crédito
1319;2;2;112;1.0;2023-09-29;2023-10-01;2;1;7.0;confirmada;Dinheiro
1320;9;1;100;2.0;2023-06-03;2023-06-05;2;2;8.0;confirmada;Cartão de Débito
1321;6;1;106;1.0;2024-01-05;2024-01-09;4;2;6.0;confirmada;PIX
1322;12;3;152;1.0;2024-07-26;2024-07-29;3;2;10.0;confirmada;Cartão de Crédito
1323;2;3;104;2.0;2024-01-27;2024-02-01;5;3;6.0;confirmada;Dinheiro
1324;5;2;288;4.0;2024-06-15;2024-06-17;2;2;3.0;confirmada;PIX
1325;9;4;100;1.0;2023-04-02;2023-04-08;6;1;9.0;concluída;PIX
1326;6;3;22;4.0;2024-06-09;2024-06-10;1;2;8.0;concluída;Dinheiro
1327;4;1;283;2.0;2023-08-30;2023-09-03;4;1;6.0;concluída;Cartão de Crédito
1328;6;1;156;2.0;2023-07-29;2023-07-31;2;1;7.0;confirmada;Cartão de Débito
1329;3;1;230;1.0;2023-03-04;2023-03-07;3;2;4.0;no-show;PIX
1330;4;3;83;4.0;2023-06-15;2023-06-17;2;3;;cancelada;Cartão de Débito
1331;11;3;129;3.0;2024-11-20;2024-11-22;2;1;6.0;confirmada;Dinheiro
1332;6;4;270;3.0;2023-07-06;2023-07-10;4;2;;confirmada;PIX
1333;6;3;113;1.0;2023-08-25;2023-08-27;2;2;8.0;cancelada;PIX
1334;11;5;35;2.0;2024-05-25;2024-05-29;4;3;;confirmada;Dinheiro
1335;9;5;38;1.0;2024-09-16;2024-09-18;2;3;7.0;confirmada;Cartão de Crédito
1336;6;1;269;;2023-01-30;2023-02-06;7;2;;no-show;Dinheiro
1337;5;1;101;1.0;2024-05-08;2024-05-09;1;1;3.0;confirmada;Cartão de Crédito
1338;8;2;65;1.0;2023-03-17;2023-03-22;5;2;;confirmada;PIX
1339;9;5;230;2.0;2024-01-13;2024-01-19;6;4;10.0;no-show;PIX
1340;7;1;296;2.0;2024-10-07;2024-10-14;7;1;10.0;confirmada;PIX
1341;10;3;245;1.0;2023-09-28;2023-10-04;6;3;8.0;confirmada;Cartão de Débito
1342;7;4;205;3.0;2023-08-17;2023-08-24;7;2;7.0;concluída;Dinheiro
1343;9;1;13;1.0;2024-01-26;2024-02-01;6;1;9.0;confirmada;Dinheiro
1344;12;2;41;2.0;2023-09-23;2023-09-26;3;2;9.0;cancelada;Dinheiro
1345;11;3;71;2.0;2024-03-03;2024-03-09;6;1;6.0;confirmada;PIX
1346;1;1;75;2.0;2023-10-14;2023-10-18;4;1;8.0;cancelada;Cartão de Débito
1347;6;2;212;4.0;2024-10-21;2024-10-24;3;1;9.0;confirmada;Transferência
1348;11;5;202;1.0;2023-08-01;2023-08-02;1;2;9.0;confirmada;PIX
1349;8;2;52;2.0;2023-10-30;2023-11-01;2;1;8.0;concluída;Cartão de Débito
1350;7;4;215;1.0;2023-05-28;2023-05-30;2;4;7.0;confirmada;Cartão de Débito
1351;2;5;281;1.0;2023-11-29;2023-12-05;6;2;6.0;cancelada;Cartão de Crédito
1352;7;2;100;4.0;2024-09-04;2024-09-07;3;2;;concluída;PIX
1353;4;2;41;1.0;2023-04-19;2023-04-24;5;2;9.0;cancelada;Dinheiro
1354;6;2;129;3.0;2023-02-20;2023-02-24;4;2;9.0;confirmada;Cartão de Crédito
1355;11;4;56;2.0;2024-10-19;2024-10-22;3;2;8.0;confirmada;Cartão de Débito
1356;6;4;223;;2023-04-08;2023-04-10;2;4;7.0;concluída;PIX
1357;8;3;298;2.0;2024-05-14;2024-05-17;3;3;8.0;cancelada;Dinheiro
1358;12;3;142;4.0;2024-08-04;2024-08-09;5;1;;confirmada;Dinheiro
1359;1;4;265;1.0;2023-07-13;2023-07-17;4;2;9.0;cancelada;Cartão de Débito
1360;2;3;237;2.0;2023-12-23;2023-12-28;5;2;6.0;confirmada;Transferência
1361;12;1;226;2.0;2024-07-18;2024-07-23;5;1;8.0;no-show;Transferência
1362;10;5;81;4.0;2023-01-05;2023-01-09;4;3;;concluída;PIX
1363;3;1;118;3.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Cartão de Crédito
1364;10;3;257;1.0;2024-08-28;2024-09-01;4;3;8.0;confirmada;Cartão de Crédito
1365;12;1;101;;2023-08-21;2023-08-28;7;1;6.0;confirmada;Dinheiro
1366;1;3;20;1.0;2023-09-28;2023-10-02;4;2;;confirmada;Dinheiro
1367;5;1;280;4.0;2024-01-21;2024-01-23;2;2;2.0;confirmada;PIX
1368;7;3;273;2.0;2024-06-20;2024-06-24;4;1;10.0;confirmada;Cartão de Débito
1369;9;4;183;3.0;2023-01-29;2023-01-31;2;1;;confirmada;Dinheiro
1370;6;5;250;2.0;2024-12-28;2025-01-04;7;3;6.0;confirmada;Cartão de Débito
1371;9;3;210;2.0;2024-08-06;2024-08-11;5;1;8.0;confirmada;PIX
1372;1;1;54;;2024-07-13;2024-07-17;4;1;6.0;cancelada;PIX
1373;10;1;274;2.0;2023-05-03;2023-05-08;5;1;7.0;confirmada;Cartão de Crédito
1374;3;2;161;3.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Dinheiro
1375;10;5;206;1.0;2023-12-17;2023-12-22;5;2;9.0;confirmada;Cartão de Débito
1376;8;1;25;2.0;2024-03-29;2024-04-04;6;1;10.0;confirmada;Cartão de Crédito
1377;5;1;128;;2024-07-09;2024-07-11;2;2;1.0;cancelada;Dinheiro
1378;4;3;248;4.0;2023-09-17;2023-09-20;3;2;10.0;cancelada;Transferência
1379;10;3;189;4.0;2024-02-29;2024-03-07;7;2;9.0;confirmada;Cartão de Crédito
1380;1;2;296;4.0;2023-12-09;2023-12-12;3;2;9.0;confirmada;Cartão de Débito
1381;6;3;135;3.0;2023-10-31;2023-11-07;7;3;7.0;confirmada;Dinheiro
1382;2;2;129;2.0;2024-03-13;2024-03-15;2;2;8.0;confirmada;Dinheiro
1383;10;3;236;2.0;2023-11-17;2023-11-24;7;1;;confirmada;Dinheiro
1384;9;3;119;1.0;2024-04-18;2024-04-23;5;1;10.0;confirmada;Dinheiro
1385;8;2;8;;2023-01-02;2023-01-09;7;2;10.0;confirmada;Transferência
1386;5;2;5;3.0;2023-10-15;2023-10-17;2;1;3.0;confirmada;Cartão de Débito
1387;1;1;136;1.0;2023-07-24;2023-07-25;1;2;9.0;cancelada;Dinheiro
1388;11;5;13;4.0;2024-03-20;2024-03-23;3;4;10.0;cancelada;Transferência
1389;2;3;201;4.0;2024-04-11;2024-04-14;3;2;7.0;confirmada;PIX
1390;11;1;211;2.0;2024-11-14;2024-11-15;1;2;10.0;confirmada;Cartão de Crédito
1391;11;2;110;4.0;2024-11-01;2024-11-02;1;2;8.0;confirmada;Cartão de Crédito
1392;8;1;39;3.0;2023-11-30;2023-12-02;2;1;7.0;concluída;Transferência
1393;10;4;110;1.0;2023-12-27;2023-12-31;4;1;8.0;confirmada;Cartão de Débito
1394;9;1;60;2.0;2024-04-10;2024-04-11;1;1;10.0;concluída;Transferência
1395;6;3;207;2.0;2024-07-30;2024-08-04;5;3;8.0;confirmada;Dinheiro
1396;4;4;182;1.0;2024-10-20;2024-10-25;5;4;9.0;confirmada;PIX
1397;4;3;79;;2024-05-10;2024-05-15;5;3;6.0;CONFIRMADA ;Transferência
1398;2;3;179;1.0;2023-03-23;2023-03-28;5;3;10.0;cancelada;CC
1399;8;1;261;;2023-07-09;2023-07-11;2;1;9.0;confirmada;Cartão de Crédito
1400;2;4;72;3.0;2023-08-09;2023-08-15;6;4;8.0;confirmada;Dinheiro
1401;6;4;116;2.0;2023-11-30;2023-12-06;6;4;9.0;confirmada;Cartão de Crédito
1402;10;2;243;1.0;2023-02-23;2023-02-25;2;2;10.0;cancelada;Cartão de Crédito
1403;5;2;48;1.0;2023-10-15;2023-10-17;2;1;3.0;confirmada;Transferência
1404;7;1;257;1.0;2024-06-18;2024-06-21;3;2;10.0;confirmada;Cartão de Crédito
1405;4;1;179;3.0;2024-09-11;2024-09-13;2;1;7.0;no-show;PIX
1406;1;3;189;2.0;2024-01-11;2024-01-13;2;1;6.0;confirmada;cash
1407;3;1;30;4.0;2024-10-29;2024-10-31;2;1;3.0;confirmada;Cartão de Débito
1408;6;4;269;1.0;2023-11-18;2023-11-23;5;2;10.0;confirmada;Cartão de Débito
1409;12;1;107;4.0;2023-12-29;2024-01-02;4;2;9.0;confirmada;Dinheiro
1410;4;1;228;1.0;2024-02-28;2024-03-05;6;2;;confirmada;PIX
1411;9;4;202;3.0;2023-10-26;2023-10-31;5;4;6.0;confirmada;Cartão de Débito
1412;10;3;174;3.0;2023-07-27;2023-08-02;6;3;8.0;confirmada;Dinheiro
1413;4;3;113;2.0;2024-03-04;2024-03-09;5;3;7.0;confirmada;Transferência
1414;8;1;133;4.0;2023-05-26;2023-05-29;3;2;9.0;confirmada;Cartão de Crédito
1415;3;2;2;2.0;2024-05-12;2024-05-13;1;1;3.0;no-show;Dinheiro
1416;4;2;85;2.0;2024-03-05;2024-03-10;5;1;6.0;no-show;PIX
1417;3;1;176;3.0;2024-01-15;2024-01-17;2;2;3.0;confirmada;Dinheiro
1418;10;1;199;;2023-04-30;2023-05-02;2;1;9.0;cancelada;Cartão de Crédito
1419;3;1;194;3.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Cartão de Crédito
1420;6;1;280;4.0;2024-02-11;2024-02-14;3;2;10.0;confirmada;PIX
1421;5;1;260;1.0;2023-10-15;2023-10-17;2;1;3.0;confirmada;Dinheiro
1422;7;4;137;2.0;2024-05-14;2024-05-18;4;1;7.0;concluída;Dinheiro
1423;8;5;276;2.0;2023-09-10;2023-09-16;6;1;6.0;confirmada;Cartão de Débito
1424;9;4;84;2.0;2024-03-05;2024-03-11;6;1;8.0;cancelada;PIX
1425;4;1;65;1.0;2023-04-05;2023-04-10;5;1;6.0;no-show;Cartão de Crédito
1426;3;1;199;3.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;PIX
1427;1;3;53;1.0;2024-10-14;2024-10-18;4;3;8.0;confirmada;Cartão de Débito
1428;3;1;58;4.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Transferência
1429;10;3;233;3.0;2024-12-26;2024-12-29;3;2;9.0;confirmada;Dinheiro
1430;3;4;254;1.0;2024-12-12;2024-12-15;3;3;4.0;confirmada;Cartão de Crédito
1431;6;4;142;4.0;2024-06-28;2024-06-30;2;1;9.0;confirmada;Dinheiro
1432;4;2;232;1.0;2024-06-10;2024-06-17;7;2;10.0;confirmada;Dinheiro
1433;8;4;186;3.0;2024-09-22;2024-09-27;5;3;7.0;concluída;Cartão de Crédito
1434;2;3;162;2.0;2023-10-24;2023-10-27;3;3;7.0;cancelada;PIX
1435;3;3;195;4.0;2023-02-12;2023-02-13;1;3;1.0;Confirmada;PIX
1436;1;3;249;2.0;2023-04-11;2023-04-13;2;2;7.0;confirmada;PIX
1437;11;3;26;2.0;2023-06-27;2023-07-02;5;2;8.0;confirmada;Cartão de Débito
1438;5;1;188;3.0;2024-06-15;2024-06-17;2;1;2.0;confirmada;Cartão de Débito
1439;1;5;176;4.0;2024-04-19;2024-04-25;6;3;10.0;confirmada;Cartão de Débito
1440;9;2;69;2.0;2024-08-04;2024-08-06;2;1;;confirmada;Cartão de Crédito
1441;9;4;271;3.0;2024-05-23;2024-05-30;7;4;6.0;confirmada;Cartão de Débito
1442;5;2;172;4.0;2023-10-15;2023-10-17;2;1;2.0;confirmada;Dinheiro
1443;9;4;20;2.0;2023-12-01;2023-12-04;3;2;9.0;confirmada;Cartão de Débito
1444;12;5;300;1.0;2023-09-27;2023-10-01;4;3;;confirmada;Transferência
1445;12;1;267;2.0;2023-10-15;2023-10-17;2;1;10.0;confirmada;Transferência
1446;11;1;75;4.0;2024-03-21;2024-03-26;5;2;8.0;confirmada;Cartão de Débito
1447;5;1;257;2.0;2023-05-27;2023-05-28;1;1;;no-show;PIX
1448;8;3;52;1.0;2024-11-01;2024-11-07;-1;3;8.0;confirmada;Dinheiro
1449;10;2;78;2.0;2023-02-04;2023-02-11;7;1;6.0;confirmada;PIX
1450;2;2;299;1.0;2023-05-16;2023-05-19;3;1;;confirmada;Transferência
1451;10;3;131;1.0;2024-01-01;2024-01-02;1;3;10.0;confirmada;Cartão de Débito
1452;12;2;73;1.0;2024-09-11;2024-09-13;2;2;9.0;confirmada;Dinheiro
1453;9;2;252;;2024-06-07;2024-06-09;2;1;7.0;cancelada;Cartão de Crédito
1454;6;3;120;2.0;2024-01-18;2024-01-25;7;3;6.0;confirmada;PIX
1455;11;3;92;1.0;2024-07-15;2024-07-19;4;1;;cancelada;Dinheiro
1456;8;1;31;1.0;2024-02-02;2024-02-03;1;2;10.0;confirmada;TED
1457;12;1;209;3.0;2023-02-09;2023-02-11;2;1;10.0;confirmada;Transferência
1458;11;2;269;2.0;2024-12-27;2025-01-01;5;2;9.0;confirmada;Dinheiro
1459;9;1;161;1.0;2024-02-29;2024-03-06;6;1;10.0;confirmada;Transferência
1460;3;2;53;4.0;2023-12-30;2023-12-31;1;1;4.0;no-show;Cartão de Crédito
1461;2;3;123;3.0;2024-01-07;2024-01-11;4;1;10.0;confirmada;Cartão de Crédito
1462;5;1;135;3.0;2024-06-15;2024-06-17;2;2;2.0;confirmada;PIX
1463;3;1;65;2.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Cartão de Crédito
1464;7;5;216;2.0;2024-08-10;2024-08-12;2;4;10.0;cancelada;Transferência
1465;9;5;143;2.0;2024-05-12;2024-05-17;5;1;;no-show;Dinheiro
1466;6;4;154;3.0;2023-11-23;2023-11-28;5;1;8.0;confirmada;Dinheiro
1467;5;3;208;2.0;2024-09-14;2024-09-16;2;1;2.0;cancelada;Transferência
1468;10;5;272;1.0;2024-04-05;2024-04-06;1;1;10.0;confirmada;Transferência
1469;2;1;29;1.0;2023-06-13;2023-06-16;3;2;7.0;confirmada;Cartão de Crédito
1470;8;5;78;1.0;2023-08-12;2023-08-13;1;2;10.0;cancelada;Cartão de Débito
1471;2;2;86;1.0;2024-08-07;2024-08-11;4;2;;confirmada;PIX
1472;11;2;280;2.0;2023-12-07;2023-12-12;5;2;6.0;confirmada;Cartão de Débito
1473;1;3;136;1.0;2024-10-31;2024-11-02;2;1;;confirmada;Transferência
1474;6;5;99;2.0;2024-12-29;2025-01-05;7;4;;no-show;PIX
1475;1;1;75;2.0;2024-01-10;2024-01-13;3;1;7.0;concluída;Dinheiro
1476;2;3;23;1.0;2023-06-30;2023-07-02;2;3;7.0;confirmada;Dinheiro
1477;12;2;276;2.0;2023-10-14;2023-10-21;7;2;9.0;no-show;Dinheiro
1478;5;3;56;1.0;2024-06-11;2024-06-14;3;2;2.0;CANCELADA;PIX
1479;6;3;44;1.0;2024-03-10;2024-03-14;4;2;10.0;confirmada;Dinheiro
1480;2;3;272;1.0;2024-09-02;2024-09-04;2;1;8.0;confirmada;Cartão de Crédito
1481;6;2;292;3.0;2023-05-30;2023-06-05;6;1;6.0;cancelada;PIX
1482;1;2;274;4.0;2023-11-12;2023-11-15;3;1;;cancelada;Dinheiro
1483;2;3;194;;2023-02-08;2023-02-12;4;3;8.0;confirmada;PIX
1484;4;2;223;1.0;2024-12-16;2024-12-20;4;1;9.0;confirmada;Cartão de Débito
1485;3;1;227;2.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Cartão de Crédito
1486;10;3;251;1.0;2024-04-30;2024-05-07;7;1;6.0;confirmada;Dinheiro
1487;4;3;89;1.0;2024-04-26;2024-04-30;4;3;8.0;confirmada;Transferência
1488;1;5;192;2.0;2023-01-09;2023-01-15;6;4;9.0;cancelada;Transferência
1489;1;2;30;2.0;2023-04-01;2023-04-02;1;1;9.0;confirmada;Transferência
1490;4;2;178;3.0;2024-04-30;2024-05-07;7;1;;confirmada;Transferência
1491;2;2;280;3.0;2023-04-23;2023-04-30;7;2;9.0;confirmada;Dinheiro
1492;5;2;76;4.0;2024-08-12;2024-08-15;3;2;1.0;no-show;Transferência
1493;5;2;146;2.0;2023-10-15;2023-10-17;2;2;2.0;confirmada;Cartão de Crédito
1494;12;3;45;2.0;2023-02-23;2023-03-02;7;1;;confirmada;Cartão de Crédito
1495;9;2;206;1.0;2023-06-04;2023-06-09;5;2;7.0;confirmada;Transferência
1496;2;4;154;2.0;2024-10-15;2024-10-20;5;4;6.0;confirmada;Cartão de Débito
1497;8;1;114;2.0;2023-07-08;2023-07-11;3;1;7.0;confirmada;Cartão de Débito
1498;11;2;61;1.0;2024-10-14;2024-10-18;4;2;;confirmada;Cartão de Débito
1499;9;3;131;2.0;2024-03-24;2024-03-29;5;3;;cancelada;Dinheiro
1500;10;3;45;4.0;2023-11-29;2023-11-30;1;3;9.0;cancelada;Transferência
1501;3;2;299;3.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Dinheiro
1502;5;1;108;2.0;2023-03-02;2023-03-04;2;1;;cancelada;PIX
1503;6;3;283;2.0;2023-08-20;2023-08-24;4;1;6.0;no-show;Transferência
1504;2;3;7;;2023-11-12;2023-11-15;3;2;6.0;no-show;PIX
1505;11;3;41;2.0;2024-04-16;2024-04-18;2;3;8.0;confirmada;Transferência
1506;4;4;239;4.0;2023-01-09;2023-01-11;2;2;6.0;confirmada;PIX
1507;6;4;171;2.0;2024-04-23;2024-04-26;3;4;9.0;confirmada;Cartão de Débito
1508;4;3;84;2.0;2023-07-28;2023-07-29;1;3;7.0;cancelada;Transferência
1509;10;2;255;3.0;2023-01-28;2023-01-29;1;1;;confirmada;Dinheiro
1510;10;2;230;1.0;2023-01-03;2023-01-06;3;2;;confirmada;Transferência
1511;4;2;6;1.0;2024-01-12;2024-01-18;6;1;9.0;confirmada;Dinheiro
1512;1;1;31;4.0;2024-06-23;2024-06-27;4;1;8.0;cancelada;PIX
1513;10;3;141;1.0;2024-08-27;2024-08-29;2;2;;confirmada;PIX
1514;3;3;127;2.0;2024-05-04;2024-05-05;1;1;2.0;confirmada;PIX
1515;8;2;97;2.0;2024-01-06;2024-01-07;1;2;6.0;confirmada;PIX
1516;1;2;183;1.0;2023-12-11;2023-12-14;3;2;9.0;confirmada;Transferência
1517;11;2;174;1.0;2023-01-22;2023-01-27;5;2;9.0;cancelada;Transferência
1518;12;5;113;;2024-08-30;2024-09-04;5;2;10.0;cancelada;Transferência
1519;4;2;87;3.0;2023-08-21;2023-08-25;4;2;9.0;confirmada;Dinheiro
1520;2;5;73;2.0;2023-10-03;2023-10-07;4;1;10.0;confirmada;Cartão de Crédito
1521;7;5;295;3.0;2023-03-06;2023-03-11;5;3;7.0;cancelada;Transferência
1522;4;2;52;2.0;2023-07-01;2023-07-08;7;1;;confirmada;Dinheiro
